scenario,target_model,target_model_train_dataset,attack_toolchain,attack_name,target_dataset,test_index,original_text,perturbed_text,ground_truth,original_output,perturbed_output,status,num_queries,frac_words_changed
sentiment,distilcamembert,allocine,textattack,pwws,allocine,479,"Qu'est-ce qu'à bien pu faire Tim Burton dans ce projet ?! Toute la substance du livre et du film de Schaffner a ici disparu pour un film fantastique très classique. On ne reconnait pas la patte de Burton, on ressent tout le poids du studio derrière. Les Effets spéciaux sont réussis évidemment (et encore heureux !) après 30 ans. Il ne s'agit ni plus ni moins qu'un banal film SF avec Ken et Barbie qui court partout (pour reprendre une expression !).","Qu'est-ce qu'à bien pu faire Tim Burton dans ce projet ?! Toute la substance du livre et du film de Schaffner a ici disparu teem un shoot fantastique très classique. On northeast reconnait pascal la patte de Burton, on ressent tout le poids du studio derrière. Les Effets spéciaux sont réussis évidemment (et encore heureux !) après 30 ans. Il northeastward s'agit ni plus nickel moins qu'un banal film SF avec Ken et Barbie qui court partout (pour reprendre une expression !).",0,"[0.9995884299278259, 0.0004115658812224865]","[0.1725165843963623, 0.8274834156036377]",success,289,0.0759493670886076
sentiment,distilcamembert,allocine,textattack,pwws,allocine,480,"C'est creux, c'est plat, je n'ai absolument ressenti aucune émotion envers les personnages tellement la réalisation est juste inexistante. C'est long, ça se regarde, mais sans réel plaisir pour ma part. J'étais quand même content quand le film était fini.","C'est creux, c'est plot, je n'ai absolument ressenti aucune émotion envers LE personnages tellement La réalisation EST juste inexistante. C'est foresightful, ça SE regarde, mais sans réel plaisir teem ma function. J'étais quand même contentedness quand LE shoot était fini.",0,"[0.9998036026954651, 0.000196410997887142]","[0.9996360540390015, 0.00036394241033121943]",failed,184,0.275
sentiment,distilcamembert,allocine,textattack,pwws,allocine,481,"Très très beau film! J'ai été très touchée par les errances sentimentales et sexuelles de la jeune héroïne... on parle rarement d'une façon aussi vraie de l'adolescence féminine. Rose n'a rien d'un ange, elle est pourtant très attachante. Elle est menteuse, mauvaise, au bord de l'explosion sexuelle... mais pas séductrice pour autant (par manque d'expérience, peut-être par caractère aussi), parfois dépassée par les événements et pourtant toujours furieusement aux commandes. Elle apprend à se connaitre sans peur de se blesser, ni des dommages collatéraux. Merci à la réalisatrice de nous avoir évité les clichés sur les jeunes filles pour nous livrer un portrait très juste!","Très très fop celluloid! J'ai été très touchée equality LE errances sentimentales et sexuelles DE LA jeune héroïne... on parle rarement d'une façon aussi vraie DE l'adolescence féminine. Rose n'a rien d'un ange, elle EST pourtant très attachante. Elle EST menteuse, mauvaise, Au bord DE l'explosion sexuelle... mais Pennsylvania séductrice pour autant (par manque d'expérience, peut-être par caractère aussi), parfois dépassée par LE événements et pourtant toujours furieusement aux dominate. Elle apprend à Se connaitre sans peur DE Se blesser, nickel DES dommages collatéraux. Merci à La réalisatrice de psyche avoir évité LE clichés Sur LE jeunes filles pour psyche livrer un portrait très juste!",1,"[0.0004561658715829253, 0.9995438456535339]","[0.5025197267532349, 0.49748027324676514]",success,433,0.238095238095238
sentiment,distilcamembert,allocine,textattack,pwws,allocine,482,"Un film qui se veut résolument noir, développant le thème archiconnu de la machination amoureuse. Dans le ton, Gabriel Le Bomin se situe ostensiblement du côté de feu Claude Chabrol sans en avoir l'œil perçant et malicieux propre à créer une connivence immédiate avec ses personnages . Tout est cousu de fil blanc dans ce scénario plus qu'improbable où deux petites frappes parviennent grâce au charme vénéneux de Laura Smet assez convaincante, à endormir un richissime commissaire priseur de Genève. C'est sans compter sur le frère de Berling (Grégori Dérangère) qui profite de la cupidité des petits malfrats pour assouvir sa vengeance sur un frère qui lui a toujours été préféré. Ce twist final n'ajoute rien à une histoire qui n'a vraiment rien pour nous captiver;","UN film qui se veut résolument noir, développant LE thème archiconnu de La intrigue amoureuse. Dans le ton, Gabriel Le Bomin SE situe ostensiblement du côté DE feu Claude Chabrol sans en avoir l'œil perçant et malicieux propre à créer une connivence immédiate avec Se personnages . gas EST cousu de fil blanc dans cerium scénario positive qu'improbable où deux petites frappe parviennent grâce au charme vénéneux de Laura Smet assez convaincante, à endormir un richissime commissaire priseur de Genève. C'est sans compter Sur le frère de Berling (Grégori Dérangère) qui profite de La cupidité des petits malfrats pour assouvir sa vengeance sur un frère qui lui a toujours été préféré. cerium sophisticate final n'ajoute rien à une histoire qui n'a vraiment rien stream nous engrossed;",0,"[0.9997089505195618, 0.00029099665698595345]","[0.6333611607551575, 0.36663883924484253]",failed,483,0.144
sentiment,distilcamembert,allocine,textattack,pwws,allocine,483,"C’est un poème vibrant d’émotion qu’a dédié ici M. Davies à sa ville natale, Liverpool. Ce qui n’aurait pu être qu’un simple assemblage d’images d’archives est devenu entre les mains du réalisateur une épopée lyrique, érudite et néanmoins poignante, sur le quotidien ouvrier d’après-guerre. Ces documents d’époque font écho à son propre passé, son enfance baignée dans la religion catholique (avant qu’il ne devienne athée…), son homosexualité, très brièvement évoquée, et enfin le faste de la monarchie alors que sa famille - et le peuple en général - avait à peine de quoi survivre. De sa voix profonde et rocailleuse, le cinéaste, citant des auteurs disparus, soulève de nombreuses interrogations sur le temps et ses corollaires, la perte de l’identité et de la mémoire. Et comme j’ai pu le voir dans certains commentaires, il n’embellit pas le passé, loin de là, montrant par ces images que la vie des Liverpuldiens, en grande majorité appartenant à la classe ouvrière, n’a jamais été facile, et certainement pas davantage au sortir de la guerre ( période qui a vu naître Terence Davies) que dans les années 70 marquant la fin du film. En résumé, un bel hommage d’une grande sincérité, quelque peu mélancolique et désenchanté donc, mais pas forcément triste, simplement lucide avec tout juste ce qu’il faut d’humour…","hundred’est un poème vivacious d’émotion qu’a dédié ici MB. Davies à sa ville natale, Liverpool. Ce qui N’aurait pu être qu’un simple assemblage d’icon d’archive EST devenu entre les mains du réalisateur une épopée lyrique, érudite et néanmoins poignante, Tyre le quotidien ouvrier d’après-guerre. Ces documents d’époque case écho à son propre passé, Son enfance baignée dans la religion catholique (avant qu’il ne devienne athée…), Son homosexualité, très brièvement évoquée, et enfin le faste DE La monarchie alors que SA famille - et le peuple en général - avait à peine de quoi survivre. Delaware sa voix profonde et rocailleuse, le cinéaste, citant diethylstilbestrol auteur disparus, soulève de nombreuses enquiry sur le temp et SE corollaires, la perte de l’identité et de LA mémoire. Et comme j’AI pu LE voir dans certains commentaires, 49 n’embellit pascal le passé, loin de là, montrant par Ce picture que La vie DES Liverpuldiens, en grande majorité appartenant à La classe ouvrière, n’a jamais été facile, et certainement Pa davantage Au sortir de la guerre ( période qui a vu naître Terence Davies) que dans les années 70 marquant La V du movie. nut résumé, un B hommage d’une grande sincérité, quelque peu mélancolique et désenchanté donc, mais pa forcément triste, simplement lucide avec tout juste Ce qu’forty-nine faut d’temper…",1,"[0.0007862797356210649, 0.999213695526123]","[0.5197034478187561, 0.4802965819835663]",success,1010,0.1782608695652174
sentiment,distilcamembert,allocine,textattack,pwws,allocine,484,"The worst film of the year ! Désolé mais des TRES mauvais acteurs, un scénario DÉBILE avec que des clichés réchauffés. Même pas une scène moyennement drôle ! Que s'est-il donc passé avec les fameux producterus de rom-com anglais Working Title ? C'est simple: ils sont totalement A Bout De Souffle....","The big film of the class ! Désolé mais des TRES mauvais acteurs, UN scénario DÉBILE avec que stilboestrol clichés réchauffés. Même dada une scène moyennement drôle ! Que s'est-il donc passé avec LE fameux producterus Delaware rom-com anglais knead rubric ? C'est childlike: IL sont totalement amp binge DE souffle....",0,"[0.9997890591621399, 0.0002109458000632003]","[0.9930154085159302, 0.006984586827456951]",failed,311,0.3125
sentiment,distilcamembert,allocine,textattack,pwws,allocine,485,"Quelque soit la situation, il y a toujours une solution! Même quand on n'est dans la mouise, il faut s'accrocher aux petites choses! C'est ce qui permet de remonter la pente petit à petit! Et quand vous avez vraiment tout perdu, le seul truc qui vous fait avancer, c'est que vous n'avez plus rien à perdre! Dans ""SMS"", Guillaume de Tonquèdec va l'apprendre à ses dèpens! Le titre du film est une addiction aux tèlèphones portables! Avec un vrai point de vue sur le roman èponyme de Laurent Bènègui, Gabriel Julien-Laferrière n'arrive malheureusement pas faire mieux que le livre avec un côtè brouillon et poussif! On regrette que le film s'essouffle dans une vaine agitation avec des gags souvent mal agencès! De sorte que cette histoire aux 1001 pèripèties n'atteint jamais au dèlire burlesque! Et c'est plutôt dommage car Guillaume de Tonquèdec est plutôt convaincant dans le rôle principal! Bien meilleur en tout cas que Franck Dubosc qui ne s'investit pas des masses en frère ècologiste! Et puis, il aurait fallu Gèraldine Pailhas dans le rôle de Anne Marivin et Anne Marivin dans le rôle de Gèraldine Pailhas pour qu'on y croit un peu plus! A savoir qu'aucun acteur n'a ètè maltraitè sur ce tournage!Quant à la scène où Guillaume de Tonquèdec est menottè devant son fils, elle rappelle curieusement la sèquence finale de ""La vita è bella"" avec Roberto Benigni et le jeune Giorgio Cantarini...","Quelque soit LA site, il y a toujours une root! Même quand on n'est dans lanthanum mouise, il faut s'accrocher aux petite choses! C'est Ce qui permet DE remonter La pente petit à petit! Et quand vous avez vraiment gas perdu, le seul truc qui vous fait avancer, c'est que vous n'avez plus rien à perdre! Dans ""MS"", Guillaume de Tonquèdec va l'apprendre à ses dèpens! Le titre du cinema est une addiction aux tèlèphones portables! Avec UN vrai point de vue Sur le roman èponyme DE Laurent Bènègui, Gabriel Julien-Laferrière n'arrive malheureusement papa faire mieux que le livre avec un côtè brouillon et poussif! on regrette que LE pic s'essouffle dans une vaine agitation avec diethylstilboestrol laugh souvent mal agencès! DE sorte que cette histoire aux 1001 pèripèties n'atteint jamais gold dèlire parody! Et c'est plutôt dommage car Guillaume de Tonquèdec EST plutôt convaincant dans LE rôle corpus! Bien meilleur en tout Ca que Franck Dubosc qui ne s'investit pa Delaware volume en frère ècologiste! Et puis, forty-nine aurait fallu Gèraldine Pailhas dans LE rôle DE Anne Marivin et Anne Marivin dans LE rôle DE Gèraldine Pailhas pour qu'on y croit UN peu plus! axerophthol savoir qu'aucun acteur n'a ètè maltraitè sur ce tournage!Quant à LA scène où Guillaume de Tonquèdec est menottè devant son fils, elle rappelle curieusement LA sèquence conclusion de ""lanthanum vita è bella"" avec Roberto Benigni et LE jeune Giorgio Cantarini...",0,"[0.9997588992118835, 0.0002411106979707256]","[0.8030443787574768, 0.1969556361436844]",failed,996,0.1772151898734177
sentiment,distilcamembert,allocine,textattack,pwws,allocine,486,"Nul Sans rythme, des dialogues ineptes, une mise en scène confinant au ridicule. On comprend comment se monte les films en France : personne ne lit le scénario, c'est fatiguant. Tout le monde regarde le casting et écoute vaguement le pitch pour y déceler une once d'originalité. Ca prend 30 secondes. Et ca permet de se faire des réunions sympas et de parler du CINEMA Français.","Nul Sans rythme, stilboestrol dialogues ineptes, une mise en scène confinant Au derision. On comprend gloss southeast monte LE movie en France : personne ne ignite le scénario, c'est fatiguant. gasconade LE monde regarde le drift et écoute vaguement le tar pour y déceler une once d'originalité. Ca prend xxx back. Et CA permet DE southeastward faire DE réunions sympas et de parler du CINEMA Français.",0,"[0.9998019337654114, 0.00019805745978374034]","[0.9760617017745972, 0.023938264697790146]",failed,450,0.2769230769230769
sentiment,distilcamembert,allocine,textattack,pwws,allocine,488,Freaks de Tod Browning est sans doute le plus grand classique du cinéma américain. Une oeuvre intelligente qui fut un échec à sa sortie qui démontre pourtant que la normalité se révèle dans la tête des gens et non dans leur physique. Un film poignant peuplé de personnages difformes mais vraiment touchants. Quoi de plus beau pour un cinéaste de se faire cracher dessus pour son oeuvre avant une reconnaissance internationale ??? Rien...,monstrosity de Tod Browning est sans doute le plus imposing classique du cinéma américain. Une oeuvre intelligente qui fut un échec à sa sortie qui démontre pourtant que la normalité se révèle dans la tête des gens et not dans leur physique. Un pic poignant peuplé de personnages difformes mais vraiment touchants. Quoi de positive gallant pour un cinéaste de Se faire cracher dessus pullulate son oeuvre avant une reconnaissance internationale ??? Rien...,1,"[0.0007319600554183125, 0.9992679953575134]","[0.6161764860153198, 0.3838235139846802]",success,320,0.1111111111111111
sentiment,distilcamembert,allocine,textattack,pwws,allocine,489,"Quelle claque ! Tout est bon : scénario, acteurs, bande son, effets speciaux. TARANTINESQUE ! A voir absolument pour tous les fans d'ovnis cinématographique, de films sortant des sentiers batus, de délires maitrisés; d'humour loufoque, ... GENIAL !","Quelle claque ! touter est bon : scénario, acteurs, bande Son, effets speciaux. TARANTINESQUE ! amp voir absolument pullulate tous LE buff d'ovnis cinématographique, DE celluloid sortant diethylstilbestrol sentiers batus, DE délires maitrisés; d'humour loufoque, ... affable !",1,"[0.0006311399629339576, 0.9993688464164734]","[0.004828037228435278, 0.9951719641685486]",failed,160,0.3333333333333333
sentiment,distilcamembert,allocine,textattack,pwws,allocine,490,"Dites-moi que je rêve!! Ils ont fait ça!!! Ils l'ont fait!! UNE SUITE DE SCREAM 2!!!!! NOON PAS POSSIBLE!!! Le résultat???? Quelle daube spectaculaire!!! Il est tellement raté ce film que je me demande même comment des gens peuvent apprécié le jeu des acteurs!! Ces acteurs qui, semble-t-il, se forçent à crier et à pleurer de peur, tellement ils ont honte de leurs répliques! Je les comprends!! Franchement!! Donc ce film n'est pas un film! Il y a zorro qui se balade entre des couloirs et qui fait oouuuuuhhhhhoouuuuhhh à des petites adolecentes bien mignonnes.. eet qui hurlent: "" Nooooooooonn!!!!!!"" Mon dieu, c'est affligeant! Maintenant, je me mets à genoux devant mon écran d'ordinateur et prie qu'il n'y ait pas de suite!!","Dites-moi que je rêve!! IL ont fait ça!!! IL l'ont fait!! UNE SUITE DE howler 2!!!!! noon PA POSSIBLE!!! Le résultat???? Quelle daube spectaculaire!!! Illinois EST tellement raté CE flick que je me demande même gloss diethylstilboestrol gens peuvent apprécié le jeu stilboestrol acteurs!! Ce acteurs qui, semble-t-il, sou'-east forçent à crier et à pleurer DE peur, tellement IL ont honte DE leurs répliques! Je les comprends!! Franchement!! Donc ce cinema n'est pa UN flick! il y a zorro qui sou'-east balade entre des couloirs et qui fait oouuuuuhhhhhoouuuuhhh à diethylstilboestrol petite adolecentes bien mignonnes.. eet qui hurlent: "" Nooooooooonn!!!!!!"" Mon dieu, c'est affligeant! Maintenant, je me mets à genoux devant Mon écran d'ordinateur et prie qu'il n'y ait pa DE cortege!!",0,"[0.9996414184570312, 0.00035854187444783747]","[0.988132655620575, 0.011867382563650608]",failed,518,0.2396694214876033
sentiment,distilcamembert,allocine,textattack,pwws,allocine,491,"Quand on regarde un film de ce genre on se dit ok on passe la mise en scéne,le scénario et place aux bastons et à l'incroyable sonny chiba.Mais dans cette suite il est difficile de ne pas faire attention à l'incapacité du réalisateur à choisir des bons cadrages,et à savoir rythmer le tout avec un bon montage.Ce volet montre l'anarchie qui a pu régner durant le montage mais aussi la rapidité dans laquelle il a été pondu.Bref tout le monde veut de l'action mais il y a une facon de le faire.","Quand on regarde un film de ce genre on se dit hunky-dory on passe la mise en scéne,le scénario et place aux bastons et à l'incroyable sonny chiba.Mais dans cette suite il est difficile de ne pas faire attention à l'incapacité du réalisateur à choisir stilboestrol bons cadrages,et à savoir rythmer le tout avec un bon montage.Ce volet montre l'anarchie qui a pu régner durant le montage mais aussi la rapidité dans laquelle il a été pondu.Bref tout le monde veut de l'action mais il y a une facon de le faire.",0,"[0.8792264461517334, 0.12077353894710541]","[0.4448941946029663, 0.5551057457923889]",success,285,0.0206185567010309
sentiment,distilcamembert,allocine,textattack,pwws,allocine,493,"Encore un film à découvrir deux ans après sa sortie, sur petit écran, pour ressentir la satisfaction d'avoir échappé à la battue médiatique des sorties en salle... et à un gros navet cher du kilo.","Encore UN shoot à découvrir deux ANS après Sturmabteilung sortie, sur petit écran, pour ressentir LA satisfaction d'avoir échappé à LA battue médiatique diethylstilboestrol sally en salle... et à un gros navet cher du kilo.",0,"[0.9946224689483643, 0.005377546884119511]","[0.48884117603302, 0.51115882396698]",success,125,0.2285714285714285
sentiment,distilcamembert,allocine,textattack,pwws,allocine,494,film pseudo thriller espionnage à la française ennuyeux je préfère mélanie laurent dans d'autres rôles plus crédibles cornillac semble lisse petit film,film impostor thriller espionnage à La française ennuyeux je préfère mélanie laurent dans d'autres rôles positive crédibles cornillac semble lisse petit flick,0,"[0.9995548129081726, 0.0004451390414033085]","[0.9983136653900146, 0.0016863388009369373]",failed,91,0.1818181818181818
sentiment,distilcamembert,allocine,textattack,pwws,allocine,495,"Pour préserver l'environnement on devrais recycler les DVDs non achetés. Oh oui, y'en aura pleins a recycler ....","swarm préserver l'environnement on devrais recycler les DVDs non achetés. Ohio oui, y'en aura pleins a recycler ....",0,"[0.9513236284255981, 0.048676397651433945]","[0.36196669936180115, 0.6380333304405212]",success,46,0.1176470588235294
sentiment,distilcamembert,allocine,textattack,pwws,allocine,496,"Pas mal, pas mal du tout. On n'est finalement pas mécontent de retrouver Keira Knightley et son légendaire charme figé. Un bon point pour James McAvoy qui confirme, grâce à ce film, son nouveau statut d'acteur.","Pas mal, Pennsylvania mal du tout. On n'est finalement pas mécontent de retrouver Keira Knightley et son légendaire charme figé. Un bon point pour James McAvoy qui confirme, grâce à ce film, son nouveau statut d'acteur.",1,"[0.024743614718317986, 0.9752563238143921]","[0.8620300889015198, 0.13796988129615784]",success,182,0.0277777777777777
sentiment,distilcamembert,allocine,textattack,pwws,allocine,497,greatttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt,greatttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt,1,"[0.1763611137866974, 0.8236388564109802]","[0.1763611137866974, 0.8236388564109802]",failed,2,0.0
sentiment,distilcamembert,allocine,textattack,pwws,allocine,498,C'est quoi ça? La loi et l'ordre est à oublier très très vite!,C'est quoi ça? LA loi et l'ordre EST à oublier très très vite!,0,"[0.999514102935791, 0.0004858951724600047]","[0.9992792010307312, 0.0007208738243207335]",failed,26,0.1538461538461538
sentiment,distilcamembert,allocine,textattack,pwws,allocine,499,"Un bon gros blockbuster plus que divertissant. L'action est jubilatoire, l'humour est bien dosé, les personnages sont charismatiques, les effets spéciaux sont percutants... Tout les ingrédients du parfait défouloir sont réunis en un film, pour notre plus grand bonheur. Un des meilleurs films de super-héros de tout les temps.","Un bon gros megahit addition que divertissant. L'action est jubilatoire, l'humour est bien dosé, les personnages sont charismatiques, les effets spéciaux sont percutants... tipster les ingrédients du parfait défouloir sont réunis en un flick, pour notre plus rattling bonheur. Un Delaware meilleurs celluloid de super-héros DE boast LE temps.",1,"[0.0006188340485095978, 0.9993811845779419]","[0.00407228572294116, 0.9959277510643005]",failed,286,0.2040816326530612
sentiment,distilcamembert,allocine,textattack,pwws,allocine,500,"Déçue. Très déçue car j'aime Chabrol, mais je trouve que dans ce film manque le côté jubilatoire et amoral qui est sa marque. Ici on s'ennuie ferme. Les bons (à quoi?) sont tout bons et le méchant est tout méchant. On ne dénonce rien que l'on ne sache déjà, et il manque une touche d'émotion pour faire passer. Aucun des personnages n'est crédible, et surtout aucun n'est attachant. A quand un grand Chabrol?","Déçue. Très déçue gondola j'aime Chabrol, mais je trouve que dans cerium film would-be LE côté jubilatoire et amoral qui EST SA marque. Ici on s'ennuie ferme. LE bons (à quoi?) sont tout bons et le méchant EST tipster méchant. on nor'-east dénonce rien que l'on ne sache déjà, et il would-be une touche d'émotion pour faire Passer. Aucun diethylstilboestrol personnages n'est crédible, et surtout aucun n'est attachant. a quand UN sublime Chabrol?",0,"[0.9997926354408264, 0.00020738993771374226]","[0.9965730905532837, 0.003426958341151476]",failed,337,0.2328767123287671
sentiment,distilcamembert,allocine,textattack,pwws,allocine,501,"Le film promettait d'être pas mal: un bon casting, une bonne-annonce salivante et c'est un film fantastico-medieval (il n'en sort pas toutes les semaines au cinéma). Au final, le film déçoit énormément, aux limites du nanar. Tout d’abord, le scénario, bien que simple, aurait pû être mieux exploité. Je m’attendais à plus de suspens quant à la véritable identité/nature de la jeune fille suspectée de sorcellerie. De plus, les effets spéciaux sont vraiment médiocres (il suffit de voire la transformation des loups ou encore des démons). Un film vraiment bateau qui peut se regarder une fois (ça reste relativement divertissant) mais pas deux. Et bordel !!! Ils auraient pu donner un meilleur rôle à Christopher Lee tout de même !!!","Le film promettait d'être Pa mal: UN bon purge, une bonne-annonce salivante et c'est UN film fantastico-medieval (49 n'en screen pas tout LE semaines gold cinéma). Au terminal, LE cinema déçoit énormément, aux set du nanar. boast d’abord, LE scénario, bien que dim-witted, aurait pû être mieux exploité. Je m’attendais à plus de suspens quant à La véritable identité/nature de LA jeune girl suspectée DE sorcellerie. DE addition, les effets spéciaux sont vraiment médiocres (49 suffit DE voire LA transformation DE loups ou encore DES démons). UN film vraiment bateau qui peut SE regarder une fois (ça reste relativement divertissant) mais daddy deux. Et bordel !!! Illinois auraient plutonium donner UN meilleur rôle à Christopher downwind boast Delaware même !!!",0,"[0.9998040795326233, 0.00019594373588915914]","[0.9762187004089355, 0.023781301453709602]",failed,674,0.2975206611570248
sentiment,distilcamembert,allocine,textattack,pwws,allocine,502,"Premier film de Richard Kelly, réussite totale. Un film extrêmement varié, croisé entre drame social (assez critique d'ailleurs), horreur, science-fiction et teen-movie tout en étant un film puzzle qui laisse entr'apercevoir une certaine influence lynchéene. Jake Gyllenhaal, s'il est encore adolescent, joue à merveille, et le personnage de Frank est inoubliable tant il est unique en son genre. La musique est absolument splendide. Tout les éléments sont réunis pour faire de Donnie Darko un film culte. Richard Kelly, s'il n'a hélas pas donné de signe de vie depuis un certain temps, aboutit à un film unique.","prime cinema DE Richard Kelly, réussite totale. UN pic extrêmement varié, croisé entre drame social (assez critique d'ailleurs), horreur, science-fiction et teen-movie gasconade en étant UN film teaser qui laisse entr'apercevoir une certaine work lynchéene. Jake Gyllenhaal, s'il EST encore teen, joue à merveille, et LE personnage DE candid EST inoubliable tant il EST unique en son genre. LA musique EST absolument splendide. Tout LE éléments sont réunis pour faire Delaware Donnie Darko UN pic culte. Richard Kelly, s'il n'a hélas PA donné DE signe DE vie depuis UN sure temps, aboutit à un celluloid alone.",1,"[0.0004141741374041885, 0.9995858073234558]","[0.004156283102929592, 0.9958437085151672]",failed,479,0.3020833333333333
sentiment,distilcamembert,allocine,textattack,pwws,allocine,503,"Un chef d'œuvre signé David Fincher qui nous avait déjà mit sur le cul avec Seven et The Game, ses 2 précédents films, mais là il va encore plus loin et nous fout une énorme mandale dans la tronche dont on a du mal à s'en remettre, Brad Pitt et Edward Norton sont flippant.","Un chef d'œuvre signé David Fincher qui nous avait déjà mit sur le cul avec Seven et The Game, ses 2 précédents films, mais là il VA encore asset loin et mind fout une énorme mandale dans La tronche dont on a du mal à s'en remettre, Brad Pitt et Edward Norton sont light-minded.",1,"[0.002947083208709955, 0.9970529079437256]","[0.500944972038269, 0.4990549683570862]",success,167,0.0925925925925925
sentiment,distilcamembert,allocine,textattack,pwws,allocine,504,"Les effet de surprises sont a chaque fois exactement les même, le regard bien trop expressive et trop peu réaliste de Neve Campbelle a la Anne Dorval ( dans le coeur a ses raison ) donne un effet franchement ridicule. Ce film est une suite mais surtout un remix, de scary movie 1 : très fidèle même, c'est peu être la plus grosse erreur de réalisation Le tueur est souvent ridicule. Cependant il y a bien des point positif : le film arrive a se jouer de lui même, le debut est attirant, et l'humour est souvent bien placé. Il est vrai que la fin du film est réussi, la hargne et le jeu du véritable tueur ( laissons un peu de mystère) ainsi que ses motivations sortes un peu de l'ordinaire et modernise le mythe GhostFace. Je n'ai même pas compris si c'etait une blague ou un ""vrai film d'horreur""... On frole le navet. Non, c'est un navet.","Les effet de surprises sont a chaque fois exactement les même, le regard bien trop expressive et trop peu réaliste de Neve Campbelle a la Anne Dorval ( dans le coeur a ses raison ) donne un effet franchement roast. Ce film est une suite mais surtout un remix, de scary movie 1 : très fidèle même, c'est peu être la plus grosse erreur de réalisation Le tueur est souvent ridicule. Cependant il y a bien des show positif : le film arrive a se jouer de lui même, le debut est attirant, et l'humour est souvent bien placé. Il est vrai que la fin du film est réussi, la hargne et le jeu du véritable tueur ( laissons un peu de mystère) ainsi que ses motivations sortes un peu de l'ordinaire et modernise le mythe GhostFace. Je n'ai même pas compris si c'etait une blague ou un ""vrai film d'horreur""... On frole le navet. Non, c'est un navet.",0,"[0.9934588074684143, 0.006541226524859667]","[0.11186587065458298, 0.8881341218948364]",success,485,0.0129870129870129
sentiment,distilcamembert,allocine,textattack,pwws,allocine,505,"Que dire d'autre si ce n'est que l'attente en valait triplement la peine ! Même s'il est parfois un peu confus au début, Sam Raimi n'en a pas perdu sa passion et son génie pour mettre en scène les aventures du célèbre l'homme araignée. Subtil et somptueux dans sa réalisation, riche et captivant dans son intrigue, et enfin jubilatoire comme jamais au niveau du spectacle, Spider-man cumule les qualités et surclasse sans peine son prédécesseur. On pourrait en parler des heures tant ce troisième opus appelle à de multiples compliments, mais le mieux reste encore que vous fassiez les vôtres en allant le voir car, vous l'aurez compris, ce « Spider-man 3 » est un véritable incontournable de cette année.","Que horrific d'autre Si ce n'est que l'attente en valait triplement LA peine ! Même s'il EST parfois un peu confus Au début, Sam Raimi n'en a protoactinium perdu SA passion et son génie pour mettre en scène les aventures du célèbre l'homme araignée. Subtil et somptueux dans sa réalisation, riche et captivant dans Son fascinate, et enfin jubilatoire comme jamais AU niveau du spectacle, Spider-man cumule LE qualités et surclasse sans peine Son prédécesseur. on pourrait en parler DE heures tant ce troisième opus appelle à DE multiple compliments, mais LE mieux reste encore que vous fassiez les vôtres nut allant LE voir machine, vous l'aurez compris, CE « Spider-man ternion » EST UN véritable incontournable Delaware cette année.",1,"[0.0005785407265648246, 0.9994214773178101]","[0.005869082175195217, 0.9941309094429016]",failed,405,0.2136752136752136
sentiment,distilcamembert,allocine,textattack,pwws,allocine,506,Basique mais atmosphère intéressante. Magimel tire le film de la noyade tout de même !,Basique mais atmosphère intéressante. Magimel exhaust LE film de La noyade swash de même !,0,"[0.9988338351249695, 0.0011661817552521825]","[0.25173550844192505, 0.7482645511627197]",success,93,0.2857142857142857
sentiment,distilcamembert,allocine,textattack,pwws,allocine,507,"Film moyen de Wes Craven qui nous avait habituer a mieux avant ce film ( la Colline a des yeux et La derniere maison sur la gauche ), mais également après ( freddy et scream ). Malgré la présence de la future star Sharon Stone et du deja très célèbre Ernest Borgnine, La Ferme de la Terreur est une série B longuettes qui ne parvient jamais au niveau des meilleurs films de son réalisateur. Les acteurs jouent néanmoins assez bien leur rôle, la musique de James Horner est assez intéressante mais le film dans son ensemble manque de relief a mon gôut. Dommage car tout était réunis pour que le film puisse être une sacrée réussite. Ce film est la preuve en tout cas que Wes Craven est un réalisateur capable du bon comme du moins bon et cela se voit dans toute sa filmographie.","picture moyen DE Wes Craven qui nous avait habituer a mieux avant ce film ( la Colline a des yeux et La derniere maison sur la gauche ), mais également après ( freddy et wow ). Malgré la présence de la future star Sharon Stone et du deja très célèbre Ernest Borgnine, La Ferme de la Terreur est une série boron longuettes qui ne parvient jamais au niveau diethylstilboestrol meilleurs films de son réalisateur. LE acteurs jouent néanmoins assez bien leur rôle, La musique de James Horner est assez intéressante mais le pic dans son ensemble manque de moderation a mon gôut. Dommage motorcar tout était réunis teem que LE film puisse être une sacrée réussite. Ce film EST LA preuve en tout cas que Wes craven est UN réalisateur capable du bon comme du moins bon et cela selenium voit dans toute SA filmographie.",0,"[0.9994394183158875, 0.0005605579353868961]","[0.28313148021698, 0.7168685793876648]",success,571,0.1276595744680851
