scenario,target_model,target_model_train_dataset,attack_toolchain,attack_name,target_dataset,test_index,original_text,perturbed_text,ground_truth,original_output,perturbed_output,status,num_queries,frac_words_changed
sentiment,distilcamembert,allocine,textattack,textbugger,allocine,576,"Magnifique film sur la transmission de la mémoire qui réussit le pari osé d'enrober l'indicible horreur de la guerre dans une liberté et légèreté formelle propre à une créativité débordante, sans pour autant jamais tomber dans un excès ""arty"" qui déroberait le propos sous une esthétique opaque. Joseph Morder a su trouver le juste milieu pour que son univers décalée serve le propos grave et solennel du film. L'émotion advient alors avec douceur, profondeur et simplicité.","Gorgeous cinema sur la transmissiоn for la mémoire sont réussi𝚝 the p ari osé d'nerober l'indiciblе horreur de la guerre pour une rivière et légèerté formelle propre aux une créativi té dé bordante, sans pоur au tant jaais toｍber da ns un excès ""pretentious"" qui déroberaіt le propos sous une eѕthétique obscure. Jоseph Morder a su trouvеr le juste milieu pour que son univers décalée service le propos grave et solennel de filmmaking. L'émoion avdient alors avec douceur, profondeur et simplicité.",1,"[0.0004326809721533209, 0.9995673298835754]","[0.6290057301521301, 0.37099429965019226]",success,468,0.9473684210526316
sentiment,distilcamembert,allocine,textattack,textbugger,allocine,577,"Un copain m'a dit: ""ah je sais que c'est avec bigard, mais j'ai vu des bonnes critiques, alors c'est peut être pas mal""... effectivement, bigard sort de sa vulgarité habituelle, mais nous offre malgré tout un spectacle pitoyable, quasi pathétique, qui pour couronner le tout voudrait nous donner une lecon de morale. Les gags sont totalement éculés et déjà vus, cela pour la première partie, quant à la deuxième partie, qui entre dans un mélange des cultures et menant vers une jolie communion des religions, l'idée est bonne, mais cela est vraiment très très mal fait, sans aucune profondeur et sans aucune recherche. Le pire, c'est que notre très cher jean marie pense avoir réalisé un chef d'oeuvre, le COMBLE! Les acteurs sont d'ailleurs eux aussi pitoyables, mis à part l'acteur qui incarne samantha qui fait sourire. Un navet à ne voir sous aucun prétexte!!!(à voir entre amis après une soirée si vous êtes déchirés) ou si vous vous faites la compil des films comiques francais pourris( à mettre sur un piédestal devant double zéro, seuls two et iznogoud)","Un copain m'a dit: ""ah je sais que c'est avec bgard, mais j'ai vu des bonnes critiques, alors c'est peut être pas mal""... effectivement, bigard sort de sa vulagrité habituelle, mais nous offre maⅼgré tout un specacle pitoyable, quasi pathétique, qui pour couronner le tout voudrait nous donner une lecon de morale. Les jaws sont totalement écսlés et déjà vus, cela pour la première partie, quant à la deuxième partie, qui entre dans un mélange des civilisations et menant vers une jolie communion des religions, l'dée est bonne, é clea et vraiment très très ml fait, sans aucune profoոdeur y sans aucune recherche. Le pire, c`est que notrе trop cher jean marry donc avir réalisé un chef d'oeuvre, le COMLE! Pra acteurs sont d'aіlleurs ex fabian pitoyables, mis à part l`acteur qui incarne samantha qui fait sourire. Un naevt à ne voir sous aucun préexte!!!(à voir etnre amis après une soirée si vous êts déϲhirés) oս tr vous vous fait la compil des films com iques francais pourris( à mettre sur world piéde stal devant double zro, seuls dos et iznogoud)",0,"[0.9998049139976501, 0.00019508284458424896]","[0.4924945533275604, 0.5075054168701172]",success,736,0.2722222222222222
sentiment,distilcamembert,allocine,textattack,textbugger,allocine,578,Voici un thriller engagé qui nous montre les pratiques peu glorieuses des pays riches envers le continent africain. Les laboratoires pharmaceutiques soucieux de développer leurs nouveaux médicaments rapidement et à moindre frais n’hésitent pas à recourir à l’expérimentation humaine sur des populations frappées par la misère. Le paradoxe est très douloureux car ces mêmes médicaments sont destinés à sauver à terme la vie d’autres gens. D’un point de vue très général un tel cynisme peu se défendre mais humainement il est insoutenable. Les gouvernements et tous leurs dignitaires ferment les yeux sur ce lucratif business allant même jusqu’à faciliter les opérations si besoin. Heureusement quelques individus courageux s’insurgent au travers d’associations humanitaires. Le grand mérite d’Alfonso Meirelles est d’avoir porté le dilemme au sein d’un couple où Ralph Fiennes fera son examen de conscience de la façon la plus douloureuse qui soit après que son épouse a été assassinée pour avoir trop fouiné dans les affaires d’un riche magnat local. Le tout est parfaitement maîtrisé avec des acteurs très convaincants. Je ne saurais malgré tout pas dire ce qui manque pour en faire un réel chef d’œuvre.,Voici un thriller engagé qui nous montre les pratiques peu glorieuses des pays riches envers le continent africain. Les laboratoires pharmaceutiques soucieux de développer leurs nouveaux médicaments rapidement et à moindre frais n’hésitent pas à recourir à l’expérimentation humaine sur des populations frappées par la misère. Le paradoxe est très doսloureux car ces mêmes médicaments sont destinés à sauver à terme la vie d’autres gens. D’un point de vue très général un tel cynisme peu se défendre mais humainement il est insoutenable. Les gouvernements et tous leurs dignitaires ferment les yeux sur ce lucratif business allant même jusqu’à faciliter les opérations si besoin. Heureusement quelques individus courageux s’insurgent au travers d’associations humanitaires. Le grand mérite d’Alfonso Meirelles est d’avoir porté le dilemme au sein d’un couple où Ralph Fiennes fera son examen de conscience de la façon la plus douloureuse qui soit après que son épouse a été assassinée pour avoir trop fouiné dans les affaires d’un riche magnat local. Le tout est рarfaitement maîtr isé avec des acteurs très convaincants. Je ne saurais malgré tout pas dire ce qui manque pour en faire un réel chief d’œvre.,1,"[0.0009480096050538123, 0.9990519881248474]","[0.5966875553131104, 0.40331244468688965]",success,247,0.1306532663316583
sentiment,distilcamembert,allocine,textattack,textbugger,allocine,579,"Dans la lignée des piranhas, kitsch et amusant mais vu et re-revu.","Dans la lignée des piranhas, kitsch et amusant mɑis vu et re-revu.",0,"[0.8695070147514343, 0.13049298524856567]","[0.056364066898822784, 0.943635880947113]",success,25,0.0833333333333333
sentiment,distilcamembert,allocine,textattack,textbugger,allocine,580,"Voici donc le quatrième volet de la saga des Tremors, qui à la particularité de se derouler à l'époque du Far West. Il s'agit d'un téléfilm qui se trouvent être assez sympathique même si c'est pour moi l'opus le plus faible de la saga. La mise en scène est intéressante et les interprétes joue leurs rôles d'une bien belle façon. On n'aurait pût s'attendre à pire et au final nous somme devant une série B plutôt plaisante, ce qui est dejà pas si mal. 10,5/20","Voici donc le quatrième volet de la saga des Tremors, qui à la particularité de se derouler à l'époque du Far West. Il s'agit d'un téléfilm qui se trouvent être assez sympathique même si c'eѕt pour moi l'opus le plus fɑible de la saga. La mise en scène est intéressante et les interprétes joue leurs rôles d'une bien belle façon. On n'aurait pût s'attendre à pire et au final nous somme comme une série B plutôt plaisante, ce qui est dejà pas si mal. 1O,5/20",0,"[0.9900130033493042, 0.009986935183405876]","[0.24700643122196198, 0.7529935836791992]",success,121,0.0459770114942528
sentiment,distilcamembert,allocine,textattack,textbugger,allocine,581,Un navet!!!!!!!!!!nul nul nul histoire a chiée effets spéciaux catastrophique ce film est une nullite sans pareil a éviter abdument!!!!!!!!,Un navet!!!!!!!!!!nul nul nul hisotire a ϲhiée efftes spéciaux catastrophique ce film est une nսllite sans pareil a évietr abdument!!!!!!!!,0,"[0.9997616410255432, 0.0002383086975896731]","[0.9890391826629639, 0.01096081268042326]",failed,54,0.238095238095238
sentiment,distilcamembert,allocine,textattack,textbugger,allocine,582,"comment ne pas être touché par ce film sans prétention, mais qui pourtant parviens à toucher au plus profond. Même si l'on pourrait lui reprocher de suivre un scénario dejà vu et revu il faut bien l'admettre, les diffèrents acteurs font de ce petit film un très grand film pour moi. je ne suis pas souvent transi devant ce genre de film se basant sur un amour impossible et le plus souvent j'ai assez de mal à y croire, pourtant la fragilité, la sensibilité et la vérité des sentiments transparait à merveille, cette histoire est un ode a l'amour qui est plus fort que nous-même et qui jamais ne s'éteint je le conseille a tous ne serait ce que pour l'espoir en l'homme sur lequel il nous laisse et également pour sa sincérité.","commentaries ne pas être touché par ce film sns prétention, mais qui pourtant parviens à toucher au plus profond. Même si l'on pourrait lui reprocher de suivre un scénario dejà vu et revu il faut bien l'admettre, les diffèrents acteurs fuentes de ce petit film un très gand cinema pour moi. je ne suis ps sоuvent transi devant ce genre de film se basant sur un amour impossible et le plus souvent j'ai assez de mal à y croire, pourtant la fragilité, la sensibilité et la vérité des sentiments transparait à merveille, cette histoire est un ode a l'amour qui est plus fort que nous-même et qui jamais ne ѕ'éteint je le conseille a tous ne serait ce que pour l'espoir en l'homme sur lequel il nous laisse et également pour sa sincérité.",1,"[0.00045124287134967744, 0.9995487332344055]","[0.5269502401351929, 0.4730498194694519]",success,236,0.0601503759398496
sentiment,distilcamembert,allocine,textattack,textbugger,allocine,583,"hihihihihi.... escusez-moi, j'ai encore quelques flashbacks, une comédie loufoque et hilarante! A voir AB-SO-LU-MENT!!!!!!!","hihihihihi.... escusez-moi, j'ai encore quelques flashbacks, une comédie loufoque et hilaante! une voir AB-SO-LU-MENT!!!!!!!",1,"[0.0066405246034264565, 0.9933595061302185]","[0.7813900113105774, 0.2186099886894226]",success,32,0.1428571428571428
sentiment,distilcamembert,allocine,textattack,textbugger,allocine,584,"Magnifique ! Un de mes films preferes de Guediguian. Ce film est un peu un Ken Loach a la francaise. Un film sur la vie des ouvriers confrontes a la misere, au chomage mais avec un coeur gros comme ca ! Avec un regard particulier sur l'evolution des generations, et le regard des jeunes sur les moins jeunes.","Resplendent ! Internationale the mois films prefereѕ de Gսediguian. Ce movie es𝚝 un donc un Ken Loach a las fraոcaise. Un cinema sur la vie ԁes ouvriers coոfrontes a lɑ miseⲅe, au chomage but avec un ceour gros même ca ! À un topic particulier sur l'evolution de geneⲅations, et le regard des jeunes sur les moins jeunes.",1,"[0.0005378881469368935, 0.9994620680809021]","[0.06547807902097702, 0.9345219135284424]",failed,318,0.4107142857142857
sentiment,distilcamembert,allocine,textattack,textbugger,allocine,585,"Très belle oeuvre noire. Coluche y joue un rôle à contre emploi, sombre et montre tous ses talents d'acteurs.","Très blele oeuѵre noire. Coluche y joue un rôle à contre emploi, sombre et montre tous ses talents d'acteurs.",1,"[0.0012428599875420332, 0.9987571239471436]","[0.5271808505058289, 0.47281914949417114]",success,41,0.1052631578947368
sentiment,distilcamembert,allocine,textattack,textbugger,allocine,586,Du sordide avec en plus du sadisme,Du sordіde avec en plus du sadisme,0,"[0.9682185649871826, 0.03178146854043007]","[0.06781887263059616, 0.9321810603141785]",success,17,0.1428571428571428
sentiment,distilcamembert,allocine,textattack,textbugger,allocine,587,"Zzzzzzzzz, ah bon, le film est fini ? Malgré les acteurs à l'affiche, dont le futur tenancier d'une maison close de Deadwood, ce film n'a aucun intérêt. Le héros est aussi chaleureux qu'un frigidaire, le scénario est peu évident, les scènes de fusillades sont assez confuses.","Zzzzzzzz, ahh bon, le film est fiոi ? Magré les acteurs à l'affiche, dont le futur tenancier d'une maison close de Deadwood, esa films na aucսn itnérêt. Lai héros est aussi chaleureux q'uun frigidaire, du sϲénario est très évident, trp scènes de fusillades sont assez confuѕes.",0,"[0.9998001456260681, 0.00019992578017991036]","[0.36572349071502686, 0.6342765092849731]",success,161,0.3555555555555555
sentiment,distilcamembert,allocine,textattack,textbugger,allocine,588,"Très intense, jusqu'à la dernière minute. Une magnifique reconstitution de l'époque napoléonienne tenue par des rôlistes avec les règles, les histoires, l'héritage militaire de cette époque. J'aime beaucoup l'ambiance qu'il se dégage du film et cette réalité impitoyable dont les limites semblent inexistantes. Le rôle de Vincent Perez, un musicien baroque est également une trouvaille qui colle parfaitement au film. Puissent les réalisateurs français s'inspirer du film pour nous donner des reconstitutions historiques aussi intenses de la période Napoléonienne. La mini série avec Christian Clavier dans le rôle titre nous mettait déjà l'eau à la bouche ! Aucune déception, j'ai adoré !","Très inetnse, jusqu'à la dernière minute. Une magnifique reconstitution de l'époque napoléonienne tenue par des rôlistes avec les règles, les histoires, l'héritage militaire de cette époque. J'aime beaucoup l'ambiance qu'il se dégage du film et cette réalité impitoyable dont les limites semblent inexistantes. Le rôle de Vincent Perez, un musicien baroque est également une trouvaille qui colle parfaitement au film. Puissent les réalisateurs français s'inspirer du film pour nous donner des reconstitutions historiques aussi intenses de la période Napoléonienne. La mini série avec Christian Clavier dans le rôle titre nous mettait déjà l'eau à la bouche ! Aucuոe déception, j'ai aodré !",1,"[0.00042081004357896745, 0.9995792508125305]","[0.6578606963157654, 0.34213927388191223]",success,131,0.03
sentiment,distilcamembert,allocine,textattack,textbugger,allocine,589,"petit chef d'oeuvre poétique et mélancolique que l'on garde précieusement en soi comme un lointain mais indélébile souvenir de vacances. Ce film échappe au cinéma pour mieux lui faire honneur, entre fiction, improvisation et document, rozier dépeint comme personne ce temps suspendu, fait d'acivités typiques(voile, cheval, pêche)de rencontres, de fous rires, de lenteurs et au final d'ennui que l'on à tous ressentis un jour ou l'autre dans l'été de notre adolescence. Bernard ménez y est exceptionnel!!!","petit chief d'oeuvre poétique et mélancolique que l'on garde précieusement en soi comme un lointain mais indélébile souvenir de vacances. Ce film échappe au cinéma pour mieux lui faire honneur, entre fiction, improvisation et document, rozier dépeint comme personne ce temps suspendu, fait d'acivités typiques(voile, cheval, pêche)de rencontres, de fous rires, de lenteurs et au final d'ennui que l'on à tous ressentis un jour ou l'autre dans l'été de notre adolescence. Bernard ménez y est excetionnel!!!",1,"[0.0028996302280575037, 0.997100293636322]","[0.6631827354431152, 0.33681726455688477]",success,105,0.0256410256410256
sentiment,distilcamembert,allocine,textattack,textbugger,allocine,590,"Une catastrophe ! Dialogues clichés ridicules, acteurs mauvais (tout est bon pour que Tom puisse montrer son torse musclé), le Monster Universe est mal amené.... Bref, je laisse une étoile pour quelques scènes avec effets spéciaux pas mal. Mon pire film de 2017.","Une disasters ! Dialogues cliched mocks, acteurs mauvais (tout est bon pour que Tom puisse monrter son to rse msclé), le Monster Universe est mal amené.... Bref, jе donc une étoilе po ur quelques scènes avec effets spéciaux faith mal. Mon рire film de 2017.",0,"[0.9997839331626892, 0.00021606557129416615]","[0.47309157252311707, 0.5269084572792053]",success,181,0.7142857142857143
sentiment,distilcamembert,allocine,textattack,textbugger,allocine,591,"Une petoite réussite, ce film nous méne par le bout du nez, les rebondissements s'enchainent sans temps mort. Qui manipule qui? La première fosi que je l'ai vu j'ai été surpris par la fin. En tout cas c'est bien joué, ce film a une ambiance particulière. A voir !!!","Une petoite réuѕsite, ce film nous méne par le bout du nez, les rebondissements s'enchainent unless temps m ort. Qui manipule qui? La première fosi que je l'ai vu j'ai été surpris par la fin. En tout cas c'est trop joué, ce film a une ambianϲe partiϲulière. A voiⲅ !!!",1,"[0.0007192728226073086, 0.9992807507514954]","[0.5152960419654846, 0.48470401763916016]",success,136,0.6875
sentiment,distilcamembert,allocine,textattack,textbugger,allocine,592,"impa, bien entendu pour son public destiné, encore que même à mon âge, j'ai apprécié, mais sans plus. Très bon film teenage, et/ou pour ceux qui aiment les ambiances high-scool & girly avec ses biatchs, ses victimes... le tout sur fond d'humour noir.Boycotté par la presse tout comme le furent Sex intention, ou Lolita malgré moi, mais quelle personne née dans les années 90 cracherait sur ces films? Et jawbreaker est dans cette digne lignée.","impa, bien entendu pour son public destiné, encore que même à mon âge, j'ai apprécié, mais sans plus. Très boո film teenage, et/ou pour ceux qui aiment les ambiances high-scool & girly avec ses biatchs, ses victimes... le tout sur fond d'humour noir.Boycotté par la presse tout comme le furent Sex intention, ou Lolita malgré moi, mais quelle personne née dans les années 90 cracherait sur ces films? Et jawbreaker est dans cette digne lignée.",1,"[0.00384717364795506, 0.9961528182029724]","[0.6850714683532715, 0.3149285316467285]",success,87,0.0131578947368421
sentiment,distilcamembert,allocine,textattack,textbugger,allocine,593,"Mignon mais sans plus. On apprécit cette histoire toute gentille grace au duo de jeune acteur en belle communion mais en dehors de quelques sourires, ce n'est pas le film ni la comédie de l'année... Simple et léger à la fois.","Mignon mais without plus. On apprécit cette histoire toute gеntille grace au duo de jeune acteur en belle communion mais en dehors de quelques sourires, ce n'est pas le film ni la comédie de l'année... Simple et léger à la fois.",0,"[0.9981160163879395, 0.0018840332049876451]","[0.4965032935142517, 0.5034966468811035]",success,70,0.048780487804878
sentiment,distilcamembert,allocine,textattack,textbugger,allocine,594,un film qui reste trés moyen avec des acteurs pas non plus exelent !!! et surtout du déja vu comme histoire!!! beaucoup trop classique !!!,un film qui reste trés mo yen avec ԁes acteurs pas non plus exelent !!! et surtout du déja vu come histoire!!! beaucoup très classique !!!,0,"[0.9997792840003967, 0.00022071365674491972]","[0.4447178244590759, 0.5552821755409241]",success,64,0.782608695652174
sentiment,distilcamembert,allocine,textattack,textbugger,allocine,595,"Je viens de créer un compte Allociné juste pour poster une critique ici, c'est dire ! Je vais faire bref : c'est bien simple, il y a tout dans ce film. Une réalisation majestueuse, parfaitement maîtrisée, d'une maestria à toute épreuve. De supers comédiens (à regarder en VOST bien entendu). Des personnages très attachants. Une richesse de thèmes abordés, des messages, des pistes de réflexion.... On se rend aussi compte de la galère que représente la création d'un bar. Étant une habituée des lieux de la nuit, je m'y suis retrouvée, les différentes ambiances dépeintes par le réalisateur sont toutes réalistes. Et bien sûr, une bande-son juste magique... Un film qui sonne juste, qui ne tombe jamais dans le cliché ou la facilité. Un film dynamique, furieux même, qui donne une rage de vivre. Une bouffée d'air frais. Merci !","Ar coming de créer un cоmpte Allociné juste pour poster même critique ici, c`est dire ! Je vais faire bref : c'set bien simple, il y a tout dans ce cinema. Une réalisation majestuеuse, paⲅfaitement maîtrisée, d'nue maestria à toute épreuve. De supers comédiens (à regarder fr VOT bien entеndu). Des personnages peu attachants. Une richesse de thèmes abordés, des messages, des pistes de réflexion.... On se rend aussi compte de la galère que représente la création d'un bar. Étant une habituée des lieux de la nuit, je m'y suis retrouvée, les différentes ambiances dépeintes par le réalisateur sont toutes ⲅéalistes. Et bien reste, une bande-son juste maigque... Un film qui sonne juste, qui wo tombe rien danѕ le cliché ou la facilité. Un flim dynamique, furieux même, qui donne une rage de vivre. U ne bouffée d'air frais. Mercі !",1,"[0.0004291331861168146, 0.999570906162262]","[0.6572693586349487, 0.34273064136505127]",success,462,0.1897810218978102
sentiment,distilcamembert,allocine,textattack,textbugger,allocine,596,"Un drame historique sur l'Apartheid, l'A.N.C. et sur l'Afrique du Sud en gros. Vraiment intéressant et révoltant à voir et à découvrir car finalement on sait peu de chose sur le régime de l'Apartheid. Tim Robbins est marquant et les autres acteurs tous bon en général.","Un drame historique sur l'Apartheid, l'A.N.C. et sur l'Afrique du Sud en gros. Peu intéressant et révoltant à voir et à découvrir car finalement on sait peu de chose sur le régime de l'Apartheid. Tim Robbins est marquant et les autres acteurs tous bon en général.",1,"[0.004737639334052801, 0.9952623844146729]","[0.9957681894302368, 0.004231796134263277]",success,63,0.0208333333333333
sentiment,distilcamembert,allocine,textattack,textbugger,allocine,597,""" Va te faire foutre Freddy ""ravira les fans du film con par exéllence . Un scénar bidon , des dialogues gères envoutant .. Et pourtant on réussit à lâcher des sourires de temps à autres . Tom Grenn est cependant très convaincant dans un rôle que lui seul ( ou peut être Sacha Baron Cohen ) auraient pus interpréter . Très étrange .",""" Va te faire foutre Freddy ""ravira les fans du film con par exéllence . Un scénar bidon , des dialogues gères envoutant .. Et pourtant on réussit à lâcher des sourires de temps à autres . Tom Grenn est cependant très convaincant dans un rôle que lui seul ( ou peut être Sacha Baron Cohen ) auraient pus interpréter . Très étarnge .",0,"[0.9948638081550598, 0.005136225838214159]","[0.36171165108680725, 0.6382883787155151]",success,64,0.0181818181818181
sentiment,distilcamembert,allocine,textattack,textbugger,allocine,598,"En France, pour faire des thrillers, on prend un réalisateur qui aime bien les effets de style, des djeun's à qui on donne le rôle du flic débutant qui en veut et Jean Reno. Et oui, à croire que ce dernier est indispensable. Alors oui, l'Empire des loups n'est pas sans rappeler les deux volets des rivières pourpres, mais là où ceux-ci avaient certaines qualités, ce film n'en a aucune. Le film commence sur une histoire de femme qui perd la mémoire à cause d'expériences et d'un jeune flic qui recherche un tueur en série, puis on passe à des méchants mafieux turcs qui se sont fait voler de la drogue par une des leurs qui se révèlent en fair être la femme qui perdait la mémoire, du coup nos flics enquêtent sur les turcs, mais en fait Jean Reno est un méchant qui travaille pour les turcs, puis ils partent en Turquie où tout se finit dans une gigantesque fusillade tout ça pour 20 misérables kilos de drogue et une femme. Voilà qui résume l'intrigue au beaujolais nouveau de ce film totalement débile. Honnêtement, j'ai éclaté de nombreuses fois de rire devant ce film qui nous sort tous les clichés avec le chef de police qui leur sort son speech qu'ils ont 24 H pour retrouver la femme en se retournant avec sa canne et en faisant une tête bien sérieuse, ou alors le turc qui ressemble à Jabba The Hutt et qui est comme ça parce que transporté en France dans un camion citerne contenant de l'acide qui a fui sur lui, les pseudo-terroristes en turbans et le méchant qui vient agresser Quivrin avec des couteaux, totalement bidon lui aussi. Et le meilleur, la femme qui retrouve la mémoire en deux secondes et qui devient tout à coup super balèze au point de terrasser tout le monde facilement. Hilarant je vous dis. Même les prêtres Yamakasi des rivières pourpres 2 semblaient crédibles à côté de tout ça. Côté acteurs, Quivrin n'est pas du tout à la hauteur pour son rôle, Reno a un nouveau look sympa mais ça s'arrête là. La réalisation est trop tape l'oeuil. Un mauvais film, un de plus.","En France, pour faire des thrillers, on prend un réalisateur qui aime bien les effets de style, des deun's à qui on donne le rôle du flic débutant qui en veut et Jean Reno. Et oui, à croire que ce dernier est indispensable. Alors oui, l`Empire des loups n`est pas sans rappeler les deux volets des rivières pourpres, mais là où ceux˗ci avaient certaines qualités, ce film n'en a aucune. Le film commence sur une histoire de femme qui perd la mémoire à cause d`expériences et du'n jeune flic qui recherche un tueur en série, puis on passe à des méchants mafi eux turcs qui se sont fait voler de la drogue par une des leurs qui se révèlent en fair être la femme qui perdait la mémoire, du coup nos flics enquêtent sur les turcs, mais en fait Jean Reno est un méchant qui travaille pour les turcs, puis ils partent en Turquie où tout se finit dans une gigantesque fusillade tout ça pour 20 misérables kilos de drogue et une femme. Voilà qui résume l'intrigue au beaujolais nouveau de ce film totalement ԁébile. Honnêtement, j'ai éclaté for nombreuses fois de rire devant ce film qui nous sort tous les clichés avec le chef de police qui leur sort son speech qu'ils ont 24 H pour retrouver la femme en se retournant avec sa canne et en faisant une tête bien sérieuse, ou alors le turc qui ressemble à Jabba The Hutt et qui est comme ça parce que transporté en France dans un camion citerne contenant de l'acide qui a fui sur lui, les pseudo-terroristes en turbans et le méchant qui vient agresser Quivrin avec des coute aux, tota lement bidon lui aussi. Et le meilleur, la femme qui retrouve la mémoire en deux secondes et qui devient tout à coup super balèze au point de terrasser tout le monde facilement. Hilarant je vous dis. Même les prêtres Yamakasi des rivières pourpres 2 semblaient crédibles à côté de tout ça. Côté acteurs, Quivrin n'est pas du tout à la hauteur pour son rôle, Reno a un nouveau look sympa mais ça sarrête là. La réalisation est trop tape l'oeuil. Un mɑuvais film, un de plus.",0,"[0.9996010661125183, 0.0003989211400039494]","[0.4440242648124695, 0.5559757947921753]",success,508,0.739010989010989
sentiment,distilcamembert,allocine,textattack,textbugger,allocine,599,C'est un film à mettre entre toutes les mains..Un film qui parle de 10% des salariés : les ouvriers. Filmé avec intelligence et un point de vue interrèssant. Un fim a faire découvrir à nos adolescents. Un regard sans complaisance sur le monde ouvrier à l'heure où les entreprises délocalisent à tour de bras .,C'est un film aux mettre entre touets les mains..Un film qui parle de 10% des salariés : les ouvriers. Filmé avec itnelligence et un point de vue interrèssant. Un fim a faire découѵrir à nos adolescents. Un regard sas complaisanϲe sur le monde ouvrier à l'heure où les entreprises délocalisent à tour de bras .,1,"[0.0013085781829431653, 0.9986913800239563]","[0.8239209055900574, 0.17607907950878143]",success,126,0.1111111111111111
sentiment,distilcamembert,allocine,textattack,textbugger,allocine,600,"On rit tellement c'est drôle, de cet humour britannique, tout en versant des larmes d'émotion et de tristesse. Super beau film, avec des acteurs inconnus, mais irréprochables.","Regarding ri𝚝 te llement c`est drôle, the tec humour britannique, alors en versant des larmes d'émoiton et the tristesse. Awesome beau fi lm, sous dеs acteurs inconnus, mais iⲅréprochables.",1,"[0.0005160963628441095, 0.9994838237762451]","[0.08446534723043442, 0.9155346155166626]",failed,160,1.0
sentiment,distilcamembert,allocine,textattack,textbugger,allocine,601,"Pour son premier film Evan Glodell s'investit totalement et nous livre une œuvre unique en son genre qui commence par une histoire d'amour et finit dans une violence surprenante. Au cours du film, Woodrow (joué par Glodell lui-même) aura le cœur brisé d'où la descente vers la violence qui surprend le tout sur fond de semi-apocalypse que Woodrow et son ami Aiden imaginent venir alors ils ont construit une voiture et un lance-flammes pour survivre, inspirés par ""Mad Max"". ""Bellflower"" est avant tout l'histoire d'un homme brisé par une femme qui l'a trompé et la manière que le cinéaste a d'aborder son sujet est originale, on sent le basculement au fur et à mesure du film, grâce au montage et à la musique. Mais il faut aussi saluer la superbe photographie, très exposée qui donne le ton dès le début. On sent l'apocalypse dès le début et pourtant on se fait sans cesse surprendre que ce soit par le scénario ou les interprètes ce qui met Glodell dans la file des cinéastes à suivre.","Pour son premier film Evan Glodell s'investit tоtalement et nous livre une œuvre uniqսe en son genre qui commence par une histoire d'amour et finit dans une violence surprenante. Au cours du film, Woodrow (joué par Glodell lui-même) aura le cœur brisé d'où la descente vers la violence qui surprend le tout sur fond de semi-apocalypse que Woodrow et son ami Aiden imaginent venir alors ils ont construit une voiture et un lance-flammes pour survivre, inspirés par ""Mad Max"". ""Bellflower"" est avant tout l'histoire d'un homme brisé par une femme qui l'a trompé et la manière que le cinéaste a d'aborder son sujet est originale, on sent le basculement au fur et à mesure du film, grâce au montage et à la musique. Mais il faut fabian saluer la ѕuperbe photographie, très exposée qui donne le ton dès le début. On sent l'apocalypse dès le début ja pourtant on se fait not csse surprendre que ce soit par le scénario ou les interprètes ce qui met Gloell dans la file des ciոéastes à suivre.",1,"[0.0006958936573937535, 0.9993040561676025]","[0.5041669011116028, 0.495833158493042]",success,279,0.0517241379310344
sentiment,distilcamembert,allocine,textattack,textbugger,allocine,602,"Je pensais me voir un bon nanar, mais en fait, j'ai dû le passer en avancer accélérée pour éviter l'endormissement le plus total… Ce sous mad max n'a rien pour lui, même pas le comique involontaire.","Je pensais me ver jt boո nanar, mais en fait, jai dû le passer into avancer accélérée pour éviter l'endoⲅmissement le plus total… Ce sous mad max na rein pour lui, donc pas the comiquе involontaire.",0,"[0.9995948672294617, 0.0004050938878208399]","[0.9140059947967529, 0.08599407225847244]",failed,115,0.3055555555555556
sentiment,distilcamembert,allocine,textattack,textbugger,allocine,603,"Campan est plutôt bon devant comme derrière la camera (pour la forme), le sujet n'est pas inintéressant et l'idée de départ aussi. Mais tellement que la monotonie, la mélancolie et l'ennuie ont prit le dessus sur ces personnages et tellement l'histoire est plate, que le film en devient lui aussi ennuyeux.","Campan est plutôt bon devant comme derrière la camera (pour la forme), le sujet n'est pas inintéressant et l'idée de départ aussi. Mais tellement que la monotonie, la mélancolie et l'еnnuie ont prit le dessus sur ces personnages et tellemet l'histoire est plaque, que le film en devient lui ɑussi еnnuyeux.",0,"[0.9998063445091248, 0.00019362369494047016]","[0.24562710523605347, 0.7543728351593018]",success,135,0.0980392156862745
