scenario,target_model,target_model_train_dataset,attack_toolchain,attack_name,target_dataset,test_index,original_text,perturbed_text,ground_truth,original_output,perturbed_output,status,num_queries,frac_words_changed
sentiment,distilcamembert,allocine,textattack,textfooler,allocine,53,"Le plus léger des films sur la souffrance mentale, raconté savoureusement par Iggy Pop. Sa rencontre avec Vincent joué par Michel Houellebecq est surréealiste.","De plus léger des movies pour de souffrance mentale, raconté savoureusement par Iggy Cop. G rencontre z Vincent joué par Stéphane Houellebecq est surréealiste.",1,"[0.022145595401525497, 0.9778543710708618]","[0.7310645580291748, 0.26893550157546997]",success,150,0.3333333333333333
sentiment,distilcamembert,allocine,textattack,textfooler,allocine,54,"Je vais très rarement voir des films français. Par contre, je suis de près la carrière du comédien Gaspard Ulliel depuis JACQUOU LE CROQUANT. Récemment, je n'avais pas pu aller voir UN BARRAGE CONTRE LE PACIFIQUE, après des critiques castastrophiques, il n'était pas sorti dans mon parc habituel de salles de cinéma à Lyon. Même si LE PREMIER CERCLE, gros polar d'action, est nettement plus attirant, sa sortie est plombée par celles de MARLEY ET MOI et WATCHMEN. La plupart des médias ne signalent pas sa sortie cette semaine (Ils ne l'ont donc pas vu ?) et pour le peu, les critiques sont detestables. Encore un film, malgré un casting éclatant, qui va vite disparaître des écrans. Après un début en trombe, le film est victime de gros problèmes de rythme durant lesquelles on s'ennuie. Les quelques scènes d'action sont superbes mais trop rares ! Et dire qu'on présente le PREMIER CERCLE comme un grand film d'action ... A des moments, on a envie d'une bonne bagarre, mais cela n'arrive pas. Les paysages de la côte d'Azur et de Nice sont réussis, les couleurs des images sont assez belles. Gaspard Ulliel, en cuir et santiags, a pris encore de l'épaisseur physique. Son jeu est plus viril, charismatique et imposant, alors qu'au début de sa carrière, il avait un physique androgyne que je n'aimais pas trop. Ses scènes avec Jean Reno sont intenses mais pas assez approfondies. La fin est inattendue et plutôt émouvante. J'ai passé un bon moment mais tout cela aurait quand même encore mieux....","Je vais très rarement voir des films français. Par contre, je suis de près la carrière du comédien Gaspard Ulliel depuis JACQUOU LE CROQUANT. Récemment, je n'avais pas pu aller voir UN BARRAGE CONTRE LE PACIFIQUE, après des critiques castastrophiques, il n'était pas sorti dans mon parc habituel de salles de cinéma à Lyon. Même si LE PREMIER CERCLE, gros polar d'action, est nettement plus attirant, sa sortie est plombée par celles de MARLEY ET MOI et WATCHMEN. La plupart des médias ne signalent pas sa sortie cette semaine (Ils ne l'ont donc pas vu ?) et pour le peu, les critiques sont detestables. Encore un filming, malgré un casting éclatant, qui va vite disparaître des écrans. Après un début en trombe, le film est victime de gros problèmes de rythme durant lesquelles on s'ennuie. Les quelques scènes d'action sont superbes mais trop rares ! Et dire qu'on présente le PREMIER CERCLE comme un grand film d'action ... A des moments, on a envie d'une bonne bagarre, mais cela n'arrive pas. Les paysages de la côte d'Azur et de Nice sont réussis, les couleurs des images sont assez belles. Gaspard Ulliel, en cuir et santiags, a pris encore de l'épaisseur physique. Son jeu est plus viril, charismatique et imposant, alors qu'au début de sa carrière, il avait un physique androgyne que je n'aimais pas trop. Ses scènes avec Jean Reno sont intenses mais pas assez approfondies. La fin est inattendue et plutôt émouvante. J'ai passé un bon moment mais tout cela aurait quand même encore mieux....",1,"[0.22653159499168396, 0.7734683752059937]","[0.5704643130302429, 0.4295356571674347]",success,277,0.0039525691699604
sentiment,distilcamembert,allocine,textattack,textfooler,allocine,55,"Etait-on en droit d'espérer un réveil de Besson ? Vraisemblablement non aux vues de ce nouveau spectacle bien affligeant que nous propose le ventripotent Luc. Cet ""Arthur et les Minimoys"" n'est qu'une accumulation bien navrante de poncifs féeriques déjà maintes fois utilisés, reliés par un scénario indigent à la limite de la stupidité. Alors après  c'est sûr  c'est plutôt beau, mais quel intérêt quand c'est au service d'un spectacle aussi misérable ? Il y en aura toujours pour nous dire que les p'tites têtes blondes seront aux anges, - pourquoi pas  mais une chose reste sure, les grands enfants que nous sommes risquent eux de perdre leur temps et leur argent.","Etait-on en droit d'espérer un réveil de Besson ? Vraisemblablement non aux vues de cette nouveau demonstrates peut affligeant que nous propose li ventripotent Luc. Thr ""Arthur et arp Minimoys"" n'est qu'une accretion peu navrante de poncifs féeriques déjà maintes fois utilisés, reliés par international scénario destitution peut la confines de la stupidité. Alors après  c'est là  c'est plutôt magnifique, comme quel intérêt quand c'est au service d'un performances ines misérable ? Il y en aura toujours pour nous dire cq pra p'tites têtes blond seront aux anges, - pourquoi pas  muito une chose reste sure, les grands infants que usa sommes risquent eux de perdre leur period et leur argent.",0,"[0.9997813105583191, 0.00021874454978387803]","[0.2792830169200897, 0.7207169532775879]",success,640,0.2222222222222222
sentiment,distilcamembert,allocine,textattack,textfooler,allocine,56,"Complètement partial.... Oliver Stones a pris ce sujet extremement complexe à la légère. Mis a part ce détail, bon montage, bon image.","Complètement fragmentary.... Oliver Stones a pris ce sujet extremement complexe à la légère. Mis a part ce détail, bon montage, bon image.",0,"[0.996351957321167, 0.003648008918389678]","[0.31664958596229553, 0.6833503246307373]",success,28,0.0454545454545454
sentiment,distilcamembert,allocine,textattack,textfooler,allocine,57,Film poétique sur les errances de marginaux...réalisation magnifique.,Film poétique sur les errances de marginaux...réalisation ravishing.,1,"[0.001212440081872046, 0.9987875819206238]","[0.9949447512626648, 0.00505524966865778]",success,47,0.1111111111111111
sentiment,distilcamembert,allocine,textattack,textfooler,allocine,58,"Un des meilleurs films qu'ait jamais inspirès le jeu, magistralement mis en scène par Karel Reisz et superbement interprètè par James Caan! Ce dernier incarne avec brio un professeur de littèrature dans une universitè new-yorkaise, passionnè par le jeu! La malchance s'acharnant sur l'acteur de ""Rollerball"" pendant plusieurs heures, il termine une partie avec une dette affolante, dont son seul salaire ne peut lui permettre d'espèrer de se libèrer! De là l'argument de cette descente aux enfers avec Paul Sorvino, Burt Young et la belle Lauren Hutton dans les seconds plans! Reisz n'ètait pas un amuseur public, un gugusse s'ingèniant à amuser la galerie mais plutôt l'un des brillants cinèastes du Free Cinèma anglais avec quelques oeuvres importantes à mettre à son actif telles que ""Saturday Night and Sunday Morning"" et ""French Lieutenant's Woman"". ""The Gambler"" fait parti de ses plus belles rèussites et gagnerait à être redècouvert! Ne serait-ce pour la prestation formidable de James Caan...","Un pour meilleurs films qu'ait jamais inspirès le play, magistralement mis en scène par Karel Reisz et superbement interprètè par James Caan! Ce dernier incarne avec brio un professeur de littèrature dans une universitè new-yorkaise, passionnè par le jeu! La malchance s'acharnant sur l'acteur de ""Rollerball"" pendant plusieurs heures, il termine une partie avec une dette affolante, dont son seul salaire ne peut lui permettre d'espèrer de se libèrer! De là l'argument de cette descente aux enfers avec Paul Sorvino, Burt Young et la belle Lauren Hutton dans les seconds plans! Reisz n'ètait pas un amuseur public, un gugusse s'ingèniant à amuser la galerie trop plutôt l'un dans brillants cinèastes du Free Cinèma anglais des quelques oeuvres importantes à mettre à son actif telles que ""Saturday Night and Sunday Morning"" et ""French Lieutenant's Woman"". ""The Gambler"" done faded de ses plus belles rèussites y gagnerait trop reste redècouvert! Wo serait-ce pour la prestation sizeable de James Caan...",1,"[0.00045543635496869683, 0.9995445609092712]","[0.5788196325302124, 0.42118039727211]",success,374,0.0764331210191082
sentiment,distilcamembert,allocine,textattack,textfooler,allocine,59,"je pense qu'Annaud n'est pas fait pour diriger des comédies. Je trouve que le film n'est même pas drôle et que les acteurs en rajoutent beaucoup. Je préfère ce réalisateur dans des sujets plus sérieux ( LA GUERRE DU FEU, DEUX FRERES, STALINGRAD OU L'OURS ), et j'espère qu'il fera mieux pour son prochain long métrage même si pense que cela pourra pas être pire.","je pense qu'Annaud n'est pas fait pour diriger des comédies. Je trouve que le film n'est manque foi drôle et que les acteurs en rajoutent beaucoup. Je préfère ce réalisateur dans des sujets plus sérieux ( LA GUERRE DU FEU, DEUX FRERES, STALINGRAD OU L'OURS ), et j'espère qu'il fera mieux pour son prochain long métrage même si pense que cela pourra pas être pire.",0,"[0.9993056058883667, 0.0006944365450181067]","[0.38088157773017883, 0.619118332862854]",success,113,0.0317460317460317
sentiment,distilcamembert,allocine,textattack,textfooler,allocine,60,"Un concept original mais des gags lourds qui ne font jamais mouches. En gros, ""Le Professeur Foldingue"" est une comédie plus exaspérante que marrante.","Internationale concept original mais des joke lourds vous northeastern source laisse mouches. En gargantuan, ""Le Professeur Foldingue"" est une fantastique plus exaspérante gonzales marrante.",0,"[0.9998030066490173, 0.00019701193377841264]","[0.3770110309123993, 0.6229889392852783]",success,179,0.375
sentiment,distilcamembert,allocine,textattack,textfooler,allocine,61,"Pourquoi un tel chef d'oeuvre n'a pas connu un succès à la hauteur de la qualité de ce long métrage ? Une histoire vraie forte intéressante, éprouvante, et pleine d'émotions, avec une mise en scène qui vous tient en haleine jusqu'à la fin du film et des acteurs qui sont tout simplement impressionnants ! Je retiendrais ces noms.","Pourquoi un tel chieftain d'oeuvre n'a foi connu un succès à de hauteur entre sal qualité from ce long métrage ? Reste histoire vraie mighty intéressante, éprouvante, et pleine d'émotions, avec une mise en scène qui sont tient en haleine jusqu'à blas end du cinematography et des acteurs comme peu tout simplement impressionnants ! Ar retiendrais torr noms.",1,"[0.0005421139067038894, 0.9994578957557678]","[0.511142909526825, 0.4888570010662079]",success,261,0.2857142857142857
sentiment,distilcamembert,allocine,textattack,textfooler,allocine,62,"Si le début suscite notre intérêt, la suite ne tarde pas à rejoindre le panthéon des scénarios complètement téléphonés qui s'embourbent dans le mielleux des bons sentiments moraux et pudibonds. L'histoire patine beaucoup trop, handicapée par un script boiteux qui n'arrive pas à lui donner le moindre souffle, la moindre énergie. The Invisible est une débâcle sans nom, sonnant désespérément creux et qui vient rejoindre à l'aise les ratages du genre mais qui devrait néanmoins susciter l'intérêt de tous ceux qui n'ont pas vu de films auparavant.","Th le début suscite notre intérêt, angeles suite ne esto pas celle rejoindre le panthéon du scénarios complètement téléphonés dans s'embourbent des le mielleux des bons sentiments moraux et pudibonds. L'histoire patine alors trés, handicapée par un script boiteux dans n'arrive pas puis lui donner le moindre souffle, angeles moindre énergie. The Invisible est pour débâcle sans noun, sonnant désespérément creux et peut vient rejoindre veut l'aise sio ratages dans sort quero comme devrait néanmoins susciter l'intérêt del tous ceux comme n'ont fe fu with filmmakers auparavant.",0,"[0.9997947812080383, 0.00020520578254945576]","[0.9996249675750732, 0.00037504793726839125]",failed,614,0.3103448275862069
sentiment,distilcamembert,allocine,textattack,textfooler,allocine,63,"Peter Jackson arrive encore à nous séduire dans cet épisode "" Le Hobbit : un voyage innatendue "", 60 ans en arrière dans cette nouvelle trilogie pré-Seigneurs des Anneaux. Des décors et des images sublimes, de l'action époustouflant et une touche d'humour. Ces nains sont très attachants ainsi que Bilbot, Gandhalf et Gollum ! J'attends la suite avec impatience !","Peter Jackson unearth encore trop nous séduire dans cet épisode "" Le Hobbit : un sightseeing innatendue "", 60 ens en arrière dans quoi newer trilogie pré-Seigneurs des Anneaux. Des décors y des pictures sublimes, in l'action époustouflant y une touche d'humour. Ces nains sont très attachants ainsi oye Bilbot, Gandhalf et Aragorn ! J'attends la serial du impatience !",1,"[0.0005187116912566125, 0.9994812607765198]","[0.5055486559867859, 0.4944513738155365]",success,262,0.2545454545454545
sentiment,distilcamembert,allocine,textattack,textfooler,allocine,64,"Minable. L'acteur principal (frère du réalisateur) joue comme un pied. Les américains qui ont filé un prix à Sundance n'ont pas dû le remarquer mais toutes ses phrases, toutes ses intonations sont fausses. C'est lent, mal réalisé (sauf la scène de la roulette russe) et on n'a jamais peur. Un film coup de poing, ça ? Non mais vous rigolez !","Minable. L'acteur dominant (frère chez réalisateur) joue comme un pied. Pra américains qui ont filé un prix à Sundance n'ont foi dû le remarquer não toutes ses paroles, toutes ses intonations peut fausses. C'est decelerate, wicked réalisé (sauf la scène de la roulette russe) und on n'a quelque peur. Internationale film coup de poing, où ? Never como vous rigolez !",0,"[0.9997549653053284, 0.00024497488630004227]","[0.4942113161087036, 0.5057886242866516]",success,399,0.2542372881355932
sentiment,distilcamembert,allocine,textattack,textfooler,allocine,65,"Un teen-movie ringard, pas original pour deux sous, avec une morale abêtissante, des clichés énormes, une intrigue décousue et sans grand intérêt, des interprètes très moyens (à quelques exceptions près)... Bref, une comédie sur le regard que l'on porte, des années plus tard, sur ses années lycée, censé faire tilt, et qui au final fait flop. Pas speggel pour un sous.","Un teen-movie ringard, foi primitive entre ii sous, entre une morale abêtissante, des cliched énormes, une intrigue décousue y sans magnificent intérêt, du interprètes peut moyens (à quelques exception près)... Bref, una comédie sur le regard que l'on porte, du années plus belated, sur ses années lycée, censé votre tilt, et sont au finale fait tumbles. Pas speggel pour un sous.",0,"[0.9997946619987488, 0.00020539274555630982]","[0.4585411250591278, 0.541458785533905]",success,333,0.2950819672131147
sentiment,distilcamembert,allocine,textattack,textfooler,allocine,66,"Un téléfilm français pas honteux pour un sous ! Pas de grand moyen mais un casting très bon avec un bon jeu d'acteur et une bande son qui tient la route. Un sujet d'actualité, un cénario idéaliste mais pas pompeux, un rythme bon, une bonne réalisation... Non, ça mérite clairement un 4, très bien !","Un téléfilm français foi honteux pour un sous ! Pas de grand moyen mais un casting très bon avec un bon jeu d'acteur et une bande son qui tient la route. Un sujet d'actualité, un cénario idéaliste mais pas pompeux, un rythme bon, une bonne réalisation... Non, ça mérite clairement un 4, peu bien !",1,"[0.0022701499983668327, 0.9977298378944397]","[0.6596466898918152, 0.3403533399105072]",success,92,0.0377358490566037
sentiment,distilcamembert,allocine,textattack,textfooler,allocine,69,"D'abord intriguant, cet Homme Sans Age finit par lasser et endormir. La faute au rythme, au lumières sombres. Et pourtant on dirait qu'on pourrait être fasciné par ce style mais je suis passé à côté.","D'abord intriguant, cet Homme Sans Old finit fer lasser et endormir. Nova faute ua rythme, au lumières sombres. Et pourtant on dirait qu'on pourrait puis fasciné par cette elegance jamais i do passé peut côté.",0,"[0.9997609257698059, 0.00023913492623250932]","[0.976141631603241, 0.023858297616243362]",failed,282,0.3142857142857143
sentiment,distilcamembert,allocine,textattack,textfooler,allocine,70,"Un film familial qui, pour une fois, ne prend pas les enfants pour des débiles mentaux. Certains y verront un film d'aventures sur la quête d'une petite fille quand d'autres y verront une reflexion sur la place de la femme et l'évolution de l'image de l'homme. A ce propos, j'ai particulièrement apprécié le personnage du chef qui est incapable d'exprimer ses sentiments et se retranche derrière une froideur et une dureté ""jusqueboutiste"". Le tout est magnifié par la superbe musique de Lisa Gerrard. Un bon moment de cinéma","Un theaters familial qui, pour una ça, ne prend fide les enfants dans des débiles mentaux. Certains y verront un film d'aventures sur la quête d'une petite fille quand d'autres y verront une reflexion sur la place de la femme et l'évolution de l'image de l'homme. A ce propos, j'ai particulièrement apprécié le personnage du chef qui est incapable d'exprimer ses sentiments et se retranche derrière une froideur et une dureté ""jusqueboutiste"". Le peu est magnifié par la superbe musique de Lisa Gerrard. Jt bon moment at cinéma",1,"[0.0011538205435499549, 0.998846173286438]","[0.6669030785560608, 0.3330969512462616]",success,231,0.0909090909090909
sentiment,distilcamembert,allocine,textattack,textfooler,allocine,71,"Film inabouti qui ne vaut que pour son actrice qui fait ce qu'elle peut pour sauver un scénario plat, bourré d'incohérences, à la limite stupide. Les histoires sont sans lien, ne sont pas traitées. Assayas s'est trop concentré sur K. Steward et pas assez sur son public. D'ailleurs, notez la déception des spectateurs lorsque les lumières s'allument. Quel gâchis!","Video inabouti peut ne vaut guzman sur kiddo actrice qui fait cette qu'elle où pour sauver international scénario parabolic, bourré d'incohérences, peux la restrict stupide. Sio histoires pense sans hayashi, nee sont pas traitées. Assayas s'est peut concentré sur K. Custodians et pas assez sur son inhabitant. D'ailleurs, notez rivera déception dans spectateurs lorsque sio lumières s'allument. Peu gâchis!",0,"[0.9998037219047546, 0.00019634209456853569]","[0.5261965394020081, 0.4738035500049591]",failed,396,0.3728813559322034
sentiment,distilcamembert,allocine,textattack,textfooler,allocine,72,"Ce film est une vraie calamité. C'est long, c'est chiant, c'est soporifique, c'est dégoulinant et larmoyant à en donner la nausée.C'est un très mauvais mélo. Cette chose réalise tout de même l'exploit de rendre Gerard Butler énervant et Hilary Swank agaçante. Avec ce film, 2 heures, qu'est ce que c'est long!!!!!!!!! 0/5","Ce films est vous vraie calamité. C'est anymore, c'est chiant, c'est soporifique, c'est dégoulinant y larmoyant vrai en donner la nausée.C'est un peux mauvais mélo. Ce prefer réalise déjà into putain l'exploit per rendre Gerard Butler énervant ja Couric Swank agaçante. Contre ec film, 2 heures, qu'est ec gonzales c'est anymore!!!!!!!!! 0/5",0,"[0.9997969269752502, 0.00020305858924984932]","[0.9995429515838623, 0.000457023736089468]",failed,453,0.3518518518518518
sentiment,distilcamembert,allocine,textattack,textfooler,allocine,73,"Véritable relecture du mythe de Faust placé dans une Espagne contemporaine, Fausto est un vrai film d'ambiance qui distille un parfum vénéneux et décadent et nous entraine dans une descente aux enfers quasi-iréelles à la photographie magnifique bien éloignés des cartes postales espagnoles. Le film souffre par moment d'un manque de rythme et se perd un peu en route par moment ( ce qui est peut être du au fait que 3 réalisateurs ont bossés sur le film) mais réussit toujours à captiver et à provoquer un certain malaise.","Véritable relecture du mythe de Faust placé dans une Espagne contemporaine, Fausto est un manque film d'ambiance qui distille un parfum vénéneux et décadent et nous entraine dans une descente aux enfers quasi-iréelles à la photographie magnifique bien éloignés des cartes postales espagnoles. Le film souffre par moment d'un manque de rythme et se perd un peu en route par moment ( ce qui est peut être du au fait que 3 réalisateurs ont bossés sur le film) même réussit toujours à captiver et à provoquer un certain malaise.",1,"[0.0012658571358770132, 0.998734176158905]","[0.7035340070724487, 0.29646602272987366]",success,162,0.0227272727272727
sentiment,distilcamembert,allocine,textattack,textfooler,allocine,74,"Je suis pas très série... mais ce petit bijou visuelle et comique m'a tout de suite plût ! Une sorte de South Park moins offensant et plus porté sur le sexe. Une succession de blagues très noires, si décalé que la lourdeur ne se fait pas sentir tellement les situations sont originales et osées! Un régal qui nous change de l'humour coincé. A noté également le message didactique et juste qui se détache toujours ! Si vous ne connaissez pas les aventures de ces 5 personnes loufoques courez regarder quelques épisodes !!!","Je suis pas plaisir série... peu ce petit bijou visuelle et comique m'a tout de suite plût ! Une sorte de South Park moins offensant et plus porté sur le sexe. Reste succession de blagues très noires, si décalé que la lourdeur ne se fait pas sentir tellement les scenarios peu originales et osées! Un régal qui nous edit aux l'humour coincé. A noté également le message didactique et peu même se détache toujours ! Si vous ne connaissez pas les aventures de ces 5 personnes loufoques courez regarder quelques épisodes !!!",1,"[0.0005901712574996054, 0.9994097948074341]","[0.6317088007926941, 0.3682911694049835]",success,341,0.1011235955056179
sentiment,distilcamembert,allocine,textattack,textfooler,allocine,75,"Un second volet au léger goût de réchauffé qui nous reste en travers de la gorge. Un peu de créativité n'aurait fait de mal à personne. Même les effets spéciaux paraissent fade et ""Has Been"".","Un second volet au léger goût de réchauffé qui nous plaisir en durant sobre la gorge. Un peu en créativité n'aurait effected en mal du personne. Même les effets spéciaux paraissent dissipate ja ""Has Been"".",0,"[0.9997616410255432, 0.00023839983623474836]","[0.4516179859638214, 0.5483819842338562]",success,203,0.2571428571428571
sentiment,distilcamembert,allocine,textattack,textfooler,allocine,76,"C' est du grand n'importe quoi , limite ennuyeux. On dirait les feux de l' amour version francaise.","C' est tu wonderful n'importe cette , narrow ennuyeux. For dirait pra feux de l' amour version francaise.",0,"[0.9997875094413757, 0.00021250284044072032]","[0.19020767509937286, 0.8097923398017883]",success,119,0.3529411764705882
sentiment,distilcamembert,allocine,textattack,textfooler,allocine,77,"Rien à voir avec ""L'appartement"". Ce remake fait ,comme souvent avec les américain, dans la facilité en innovant aucunnement le récit ou la vision des personnages.","Jamais à voir avec ""L'appartement"". Ce remake fait ,comme souvent avec les américain, avec el facilité en innovant aucunnement le récit ou la vision des personnages.",0,"[0.9995211362838745, 0.0004788179649040103]","[0.2527674734592438, 0.7472324371337891]",success,62,0.1153846153846153
sentiment,distilcamembert,allocine,textattack,textfooler,allocine,78,"un chef d'œuvre ! un film sombre une ambiance spécial, une réalisation magnifique, des scènes de combat super bien filmer, des retournement inattendue le final et super !","un chiefs d'œuvre ! un film morose une ambiance spécial, une réalisation ravishing, des scènes de combat super bien filmer, des retournement inattendue le final et phenomenal !",1,"[0.0005562987644225359, 0.9994437098503113]","[0.6500793695449829, 0.3499206304550171]",success,160,0.1538461538461538
sentiment,distilcamembert,allocine,textattack,textfooler,allocine,79,"Dernière aventure pour l'inspecteur Harry. Enfin ! Il était temps ! Réalisé par le tâcheron Buddy van Horn, déjà ""responsable"" de Ça va cogner... (et futur auteur du pitoyable Pink Cadillac), le film fait totalement fi des opus précédents. Réalisation soignée mais pas excusable (on est en 1988 quand même) et acteurs bidons malgré un casting alléchant (Liam Neeson, Patricia Clarkson ou encore la courte présence d'un Jim Carrey déjà bien allumé). La déception est le mot d'ordre dans ce navet dont le scénario tient du slasher éculé et dont l'ambiance et les meurtres deviennent vite cartoonesques. Et l'inspecteur Harry dans tout ça ? Un peu bougon au début du film, il finit par devenir rapidement un don juan sympathique qui fait son footing en souriant et sort des vannes d'un ado de douze ans. Pittoresque, le personnage ne convainc plus, devenu un vieux bonhomme courant difficilement et tirant de temps en temps sur des bandits pathétiques croisant sa route. La série s'est vite essoufflée, Dirty Harry aussi.","Dernière aventure dans l'inspecteur Harry. Peu ! Il était temps ! Réalisé par le tâcheron Amie van Horn, quand ""responsable"" with Quelque va cogner... (et futur auteur chez pitoyable Rosa Corvette), le productions faites totalement ter des opus précédents. Réalisation soignée peu pas excusable (on est avec 1988 à même) y acteurs bidons malgré un casting alléchant (Aidan Neeson, Patricia Underwood ou encore el courte présence d'un Jim Carrey alors alors allumé). Las déception est du mot d'ordre comme ce navet dont le scénario tient el slasher éculé et dont l'ambiance et les meurtres deviennent fastest cartoonesques. Et l'inspecteur Harry même tout où ? Internationale être bougon au début el film, il finit par devenir rapidement un don juan sympathique qui fait boy feet avec souriant y sort dans vannes d'un ado en douze ans. Pittoresque, le personnage ne convainc plus, devenu internationale ramshackle bonhomme courant difficilement et tirant into temps avec jours dans des brigands pathétiques croisant sa route. Los série s'est vite essoufflée, Revolting Harry emilio.",0,"[0.9998083710670471, 0.00019160185183864087]","[0.9997159838676453, 0.0002839973312802613]",failed,1470,0.2848484848484848
sentiment,distilcamembert,allocine,textattack,textfooler,allocine,80,"Bon film. Certes un peu lent mais moins austère que ce qu'on aurait pu craindre, bien réalisé et avec un très bon casting y compris l'enfant. !!!Mais pourquoi on passe n'importe quand-y compris dans une même phrase- de la VO à de la VF [diffusion Canal+?]!!!","Okay stills. Certes un peu lent mais moins austère que ce qu'on aurait pu craindre, bien réalisé et avec un très bon casting y compris l'enfant. !!!Mais pourquoi on passe n'importe quand-y compris dans une même phrase- de la VO à de la VF [diffusion Canal+?]!!!",1,"[0.007577341515570879, 0.9924226403236389]","[0.8627212643623352, 0.13727876543998718]",success,86,0.0434782608695652
sentiment,distilcamembert,allocine,textattack,textfooler,allocine,81,"Faire vrai et parler d'un sujet grave. Voila en gros les deux seuls arguments que possèdent ce ""Commis d'office"" qui rapidement rentre dans une logique de non-cinéma et de non-plaisir qui va rapidement atteindre des sommets. Car si la première partie, bien qu'assez plate, peut encore se laisser regarder, notamment grâce à la présence de la revenante Sophie Guillemin, c'est un véritable supplice que nous fait engendrer Hannelore Cayre (nouvelle preuve que les auteurs ne sont pas les plus compétents pour adapter leur oeuvre sur grand écran), hésitant systématiquement entre documentaire, reportage et fiction, le scénario apparaissant quant à lui K.O. très rapidement. Car au-delà de l'indescriptible banalité de ce dernier, tout s'avérant d'une prévisibilité à faire palir, c'est cette manière de brasser le vide qui terrifie, et ce jusqu'à un dénouement assez risible. En somme, et même si l'on pourra qualifier ce film d'honnête, cela est toutefois bien insuffisant pour nous intéresser ne serait-ce qu'un seul instant à cette oeuvre assez catastrophique. Un calvaire.","Plaisir plaisir et comprends d'un sujet gravestones. Voila de bulk les tres seuls controversies que possèdent ce ""Commis d'office"" qui rapidement rentre dans une logique de non-cinéma et of non-plaisir comme va rapidement atteindre dans sommets. Car si la première partie, bien qu'assez plates, peut encore se laisser regarder, notamment grâce à la présence of la revenante Sophie Guillemin, c'est un véritable supplice que america accomplished engendrer Hannelore Cayre (nouvelle preuve aussi les auteurs ne sont foi les plus compétents pour adapter puis oeuvre sur grand écran), hésitant systématiquement dans documentaire, exposé et roman, du scénario apparaissant quant où lui potassium.O. comprends rapidement. Car au-delà de l'indescriptible banalité de ce dernier, quand s'avérant d'une prévisibilité quand leur palir, c'est cette manière de brasser du vide qui terrifie, et ce jusqu'à un dénouement assez risible. Throughout amount, et à tr l'on pourra qualifier cette theatres d'honnête, cela est toutefois buen insuffisant towards nous intéresser ne serait-ce qu'un comme instant celle cette oeuvre assez catastrophique. Un calvaire.",0,"[0.9998064637184143, 0.00019352642993908376]","[0.442635715007782, 0.557364284992218]",success,996,0.2349397590361445
sentiment,distilcamembert,allocine,textattack,textfooler,allocine,82,"Comment perdre 2 heures de son temps dans un délire qui n'arrive ni à créer l'intérêt, ni à susciter l'émotion ou à être suffisamment bien ficelé pour être vraisemblable. La prestation de Nathalie Portman est toujours aussi parfaite mais mérite mieux.","Comment perdre 2 heures for son days quand un délire peut n'arrive ni parler créer l'intérêt, u à susciter l'émotion ou après alors suffisamment bien ficelé pour être vraisemblable. La prestation en Nathalie Knightley est toujours aussi parfaite mais mérite mieux.",0,"[0.9996682405471802, 0.0003318248491268605]","[0.3824005424976349, 0.6175994873046875]",success,214,0.2439024390243902
sentiment,distilcamembert,allocine,textattack,textfooler,allocine,83,"Le genre de film dont on aurait pu se passer quand on voit la qualité du 1er, un film pour le pognon mauvais de bout en bout.","Le genus de film dont on aurait pu se passer quand on voit la qualité du 1er, un theatres contre le pognon mauvais en bott en bout.",0,"[0.9996092915534973, 0.00039078472764231265]","[0.4299700856208801, 0.5700299143791199]",success,73,0.1851851851851851
sentiment,distilcamembert,allocine,textattack,textfooler,allocine,84,"Alors que j'avais été déçu par monument's men, je suis conquis par celui ci. La performance d'Helen Mirrer n'y est probablement pas étrangère. Un film grave sur la spoliation des biens des juifs par les nazis et la difficulté à pouvoir les récupérer ou se les voir restituer. Plus que les biens, c'est aussi un devoir de mémoire car tous ont perdu plus que des biens matériels.","Reste rodriguez j'avais été déçu par monument's men, je savoir conquis par celui ci. La performance d'Helen Mirrer n'y est probablement pas étrangère. Un film grave sur du spoliation des biens des juifs par les nazis et rivera difficulté à pouvoir les récupérer ou se les voir restituer. Yet que les biens, c'est estevez un devoir de mémoire car tous ont perdu plus que des biens matériels.",1,"[0.0006908001378178596, 0.9993091821670532]","[0.522671639919281, 0.4773283898830414]",success,189,0.1044776119402985
